iter	MAPE	RMSE	R2	MAE
4514	0.01199920893	0.1556819	0.973139778	0.1076417827
4515	0.01199897728	0.1556761886	0.9731417488	0.107639904
4516	0.01199836714	0.1556627551	0.9731463839	0.1076350899
4517	0.01199770428	0.1556557627	0.9731487964	0.1076287564
4518	0.01199710773	0.1556459266	0.9731521898	0.1076241252
4519	0.01199661341	0.1556394252	0.9731544326	0.1076203079
4520	0.0119962085	0.1556311465	0.9731572885	0.1076166995
4521	0.01199524449	0.1556116229	0.9731640228	0.1076094546
4522	0.01199501868	0.1556086579	0.9731650454	0.1076074997
4523	0.01199435367	0.1556008704	0.9731677313	0.1076015545
4524	0.0119938846	0.1555953185	0.973169646	0.1075978492
4525	0.01199355442	0.1555886748	0.9731719372	0.1075953711
4526	0.0119930561	0.1555814012	0.9731744455	0.1075906784
4527	0.01199254817	0.1555750184	0.9731766465	0.1075860456
4528	0.01199231691	0.1555722308	0.9731776078	0.1075837034
4529	0.01199199508	0.155568244	0.9731789825	0.1075811806
4530	0.01199122841	0.1555631774	0.9731807295	0.1075734713
4531	0.01199074815	0.155556529	0.9731830218	0.107569251
4532	0.01199034207	0.1555514187	0.9731847838	0.1075657266
4533	0.01199021576	0.1555501443	0.9731852231	0.1075646352
4534	0.0119900937	0.15554919	0.9731855522	0.1075635302
4535	0.01198961456	0.1555431409	0.9731876377	0.1075592247
4536	0.01198920283	0.1555382557	0.9731893219	0.1075561367
4537	0.01198818007	0.1555280586	0.9731928372	0.1075473159
4538	0.01198750308	0.1555135213	0.9731978483	0.1075437455
4539	0.01198667284	0.1555001385	0.973202461	0.107537643
4540	0.01198605368	0.1554907093	0.9732057108	0.1075328336
4541	0.01198507579	0.1554805473	0.973209213	0.1075230752
4542	0.0119848287	0.1554772298	0.9732103562	0.1075204954
4543	0.01198431043	0.1554723169	0.9732120493	0.1075160203
4544	0.01198390113	0.1554561087	0.9732176343	0.1075126837
4545	0.01198319283	0.1554462876	0.9732210182	0.1075061647
4546	0.01198279566	0.1554364113	0.9732244209	0.1075032693
4547	0.01198219584	0.1554293553	0.9732268518	0.1074983557
4548	0.01198129592	0.1554199725	0.9732300841	0.1074912419
4549	0.01198064807	0.1554125173	0.9732326523	0.107485673
4550	0.01198021182	0.1554073266	0.9732344403	0.1074815247
4551	0.01197921189	0.1553950716	0.9732386615	0.1074710861
4552	0.01197883755	0.1553892834	0.973240655	0.1074680111
4553	0.01197823232	0.1553822777	0.9732430679	0.107462708
4554	0.01197773753	0.1553740557	0.9732458994	0.1074583581
4555	0.01197704712	0.1553664411	0.9732485217	0.1074515968
4556	0.01197614021	0.1553520544	0.9732534758	0.1074442986
4557	0.01197585289	0.1553482511	0.9732547854	0.107441758
4558	0.01197503991	0.1553355697	0.9732591517	0.1074356693
4559	0.01197463848	0.1553296515	0.9732611893	0.1074320913
4560	0.01197417953	0.1553238796	0.9732631765	0.1074281675
4561	0.01197379603	0.155320321	0.9732644016	0.1074246968
4562	0.01197278715	0.1553095565	0.9732681073	0.1074161299
4563	0.01197245362	0.1553059065	0.9732693637	0.1074135366
4564	0.01197173472	0.1552977381	0.9732721755	0.107406464
4565	0.0119714898	0.1552946356	0.9732732434	0.1074043416
4566	0.01197102778	0.1552878015	0.9732755957	0.1074005134
4567	0.01197062775	0.1552820406	0.9732775785	0.1073969279
4568	0.01197038952	0.1552792881	0.9732785258	0.1073946766
4569	0.01196981809	0.1552702552	0.9732816346	0.1073893725
4570	0.01196978687	0.1552696567	0.9732818406	0.1073891098
4571	0.01196902193	0.155261243	0.9732847361	0.1073822603
4572	0.01196865195	0.1552585293	0.97328567	0.1073786517
4573	0.01196836559	0.15525126	0.9732881715	0.107376335
4574	0.01196777506	0.1552379287	0.9732927587	0.1073713332
4575	0.01196688414	0.1552250926	0.9732971752	0.1073639353
4576	0.01196639239	0.1552184368	0.9732994651	0.1073601623
4577	0.01196583925	0.1552120027	0.9733016787	0.1073548353
4578	0.01196530108	0.1552034937	0.9733046059	0.1073501418
4579	0.01196468309	0.1551973063	0.9733067343	0.1073451232
4580	0.01196426459	0.1551946316	0.9733076544	0.1073409931
4581	0.01196370787	0.1551864969	0.9733104525	0.107335906
4582	0.0119629159	0.1551781999	0.9733133064	0.1073288018
4583	0.01196274331	0.1551770786	0.973313692	0.1073273217
4584	0.01196244511	0.1551726935	0.9733152003	0.107324422
4585	0.01196211342	0.1551692198	0.973316395	0.1073212742
4586	0.01196178676	0.1551650083	0.9733178434	0.107318459
4587	0.01196124329	0.1551576614	0.9733203701	0.10731292
4588	0.01196065402	0.1551454503	0.9733245694	0.1073078903
4589	0.0119599834	0.155134033	0.9733284954	0.1073023989
4590	0.01195928642	0.1551272194	0.9733308382	0.1072954828
4591	0.0119585553	0.1551198351	0.9733333771	0.107287863
4592	0.0119580694	0.1551123647	0.9733359455	0.1072837073
4593	0.01195761563	0.1551040177	0.9733388152	0.1072803199
4594	0.01195694424	0.1550920295	0.9733429364	0.1072746169
4595	0.01195660318	0.1550879082	0.9733443531	0.1072715613
4596	0.01195602398	0.1550763376	0.9733483303	0.1072682299
4597	0.0119556485	0.1550721704	0.9733497626	0.1072653598
4598	0.01195491671	0.1550594547	0.973354133	0.107259916
4599	0.01195360152	0.1550474634	0.9733582541	0.1072500816
4600	0.0119525157	0.1550370409	0.9733618358	0.1072403982
4601	0.01195197559	0.1550304398	0.9733641041	0.1072356742
4602	0.0119511739	0.1550221937	0.9733669376	0.1072287293
4603	0.01195037516	0.1550111339	0.9733707376	0.1072221419
4604	0.01194980384	0.155002151	0.9733738239	0.1072177184
4605	0.01194902963	0.1549899664	0.9733780098	0.1072120462
4606	0.01194857217	0.1549850447	0.9733797005	0.1072082183
4607	0.01194824278	0.1549808011	0.9733811583	0.107204931
4608	0.01194775179	0.1549730402	0.9733838242	0.1072010648
4609	0.01194720164	0.1549656397	0.9733863662	0.1071962364
4610	0.01194711643	0.1549644027	0.9733867911	0.1071955394
4611	0.01194642656	0.1549554001	0.9733898831	0.1071897775
4612	0.01194624464	0.1549493416	0.9733919639	0.107188261
4613	0.01194591106	0.1549457419	0.9733932002	0.1071850005
4614	0.01194505018	0.1549348609	0.9733969369	0.107176902
4615	0.01194424734	0.1549252009	0.9734002542	0.1071684986
4616	0.01194392018	0.1549187148	0.9734024814	0.1071658803
4617	0.01194354026	0.1549145837	0.9734038999	0.1071621023
4618	0.01194288154	0.1549036348	0.9734076592	0.1071567679
4619	0.01194204117	0.1548954791	0.9734104593	0.1071496126
4620	0.0119415629	0.1548887959	0.9734127538	0.1071460264
4621	0.0119411058	0.1548817897	0.973415159	0.107142358
4622	0.01194043673	0.154871286	0.9734187647	0.1071356325
4623	0.01193981237	0.1548612902	0.9734221958	0.1071302804
4624	0.01193908578	0.1548519367	0.9734254063	0.1071237966
4625	0.01193860184	0.1548473158	0.9734269923	0.1071191715
4626	0.01193807393	0.1548408011	0.9734292282	0.1071150327
4627	0.01193756042	0.1548313083	0.973432486	0.1071106004
4628	0.01193702323	0.1548256441	0.9734344298	0.1071052799
4629	0.01193638914	0.1548171293	0.9734373518	0.1070993698
4630	0.01193576916	0.1548059957	0.9734411721	0.1070943402
4631	0.01193509078	0.1547985716	0.9734437194	0.1070878078
4632	0.01193429195	0.1547893748	0.9734468748	0.1070811472
4633	0.01193420176	0.154788449	0.9734471925	0.1070802592
4634	0.01193402083	0.1547627336	0.9734560143	0.1070782852
4635	0.01193370986	0.1547592523	0.9734572084	0.1070754679
4636	0.01193348132	0.1547562974	0.973458222	0.1070734093
4637	0.01193304216	0.1547474828	0.9734612455	0.1070699626
4638	0.01193288595	0.154744426	0.9734622939	0.1070688888
4639	0.0119324016	0.1547372466	0.9734647563	0.1070646215
4640	0.01193170035	0.1547260324	0.9734686023	0.1070578786
4641	0.01193135438	0.1547210347	0.9734703163	0.1070546855
4642	0.01193074243	0.154714031	0.973472718	0.1070494915
4643	0.01193017969	0.1547038091	0.9734762232	0.1070448933
4644	0.0119296802	0.1546969187	0.9734785858	0.107040286
4645	0.0119290209	0.1546875584	0.9734817952	0.1070349133
4646	0.01192820037	0.1546677284	0.9734885937	0.1070285383
4647	0.0119273199	0.1546562222	0.9734925381	0.1070214391
4648	0.0119270837	0.1546518891	0.9734940234	0.1070193156
4649	0.01192681288	0.1546491088	0.9734949765	0.1070171941
4650	0.01192607398	0.1546394171	0.9734982985	0.107010931
4651	0.01192564431	0.1546339331	0.9735001781	0.1070077004
4652	0.0119251714	0.1546255988	0.9735030345	0.1070033713
4653	0.01192493604	0.1546223837	0.9735041364	0.1070010256
4654	0.01192428754	0.1546082171	0.9735089913	0.1069954943
4655	0.01192363396	0.1546003983	0.9735116707	0.1069899726
4656	0.01192311738	0.1545930866	0.9735141761	0.1069854655
4657	0.01192195926	0.1545800298	0.9735186498	0.1069743198
4658	0.01192144615	0.1545743192	0.9735206064	0.1069703128
4659	0.01192115515	0.1545712638	0.9735216532	0.1069679373
4660	0.01192064215	0.1545652306	0.9735237202	0.1069634461
4661	0.01192039419	0.1545623461	0.9735247083	0.1069608954
4662	0.01192016029	0.1545570924	0.9735265081	0.1069591291
4663	0.01191967141	0.1545509018	0.9735286288	0.1069543034
4664	0.01191936877	0.1545453064	0.9735305455	0.1069517013
4665	0.01191924346	0.1545418508	0.9735317292	0.1069504979
4666	0.01191827817	0.1545284571	0.9735363169	0.1069428283
4667	0.01191752768	0.1545203533	0.9735390924	0.1069366942
4668	0.0119168554	0.1545124678	0.9735417931	0.1069306648
4669	0.01191645615	0.1545049088	0.9735443818	0.1069271772
4670	0.0119159712	0.154500533	0.9735458803	0.1069233623
4671	0.01191526949	0.1544932688	0.9735483678	0.1069172905
4672	0.01191491983	0.1544903253	0.9735493757	0.1069141195
4673	0.01191440583	0.1544852981	0.9735510972	0.1069100948
4674	0.0119141777	0.1544809492	0.9735525863	0.106908022
4675	0.01191397506	0.1544768663	0.9735539843	0.1069059402
4676	0.01191304911	0.1544635526	0.9735585426	0.1068981732
4677	0.01191249191	0.1544572077	0.9735607148	0.1068939889
4678	0.01191217482	0.1544494505	0.9735633705	0.1068915292
4679	0.01191162777	0.1544436064	0.973565371	0.106886712
4680	0.01191109629	0.1544369844	0.9735676378	0.1068816757
4681	0.01191048377	0.1544321261	0.9735693008	0.1068757834
4682	0.01190977426	0.1544246603	0.9735718563	0.1068704857
4683	0.01190961163	0.1544201467	0.9735734012	0.1068690024
4684	0.01190922446	0.1544146711	0.9735752752	0.1068655534
4685	0.01190834232	0.1544049517	0.9735786017	0.1068567216
4686	0.01190812579	0.1544007755	0.9735800309	0.1068551288
4687	0.01190765017	0.1543949941	0.9735820094	0.1068515595
4688	0.01190692547	0.154388912	0.9735840908	0.1068452978
4689	0.01190665099	0.1543843137	0.9735856643	0.1068425418
4690	0.01190601623	0.1543745091	0.9735890192	0.1068373774
4691	0.01190504041	0.1543649432	0.9735922922	0.1068296157
4692	0.0119044746	0.1543550896	0.9735956635	0.1068254075
4693	0.0119035398	0.1543465491	0.9735985853	0.1068169342
4694	0.01190283103	0.1543388496	0.9736012193	0.1068105829
4695	0.01190226548	0.1543276332	0.9736050561	0.1068054711
4696	0.01190196749	0.1543224504	0.973606829	0.106802809
4697	0.01190147884	0.1543156265	0.9736091631	0.1067986709
4698	0.01190046904	0.1543053373	0.9736126822	0.1067893764
4699	0.01189981677	0.1542989967	0.9736148508	0.1067838757
4700	0.01189937264	0.154291805	0.9736173103	0.1067796433
4701	0.01189891377	0.1542848468	0.9736196898	0.106775735
4702	0.01189823835	0.1542739821	0.9736234051	0.106769979
4703	0.01189794872	0.1542676296	0.9736255772	0.1067674323
4704	0.01189732488	0.1542596844	0.9736282939	0.1067625969
4705	0.01189696259	0.1542536132	0.9736303696	0.1067592117
4706	0.01189636238	0.1542441693	0.9736335984	0.1067542757
4707	0.01189589713	0.1542373484	0.9736359303	0.1067503691
4708	0.01189526192	0.1542298205	0.9736385037	0.1067450351
4709	0.01189504881	0.1542266267	0.9736395955	0.1067434841
4710	0.01189434838	0.1542138841	0.9736439513	0.1067379419
4711	0.01189394261	0.1542078761	0.9736460048	0.1067340438
4712	0.01189375872	0.1542032319	0.9736475922	0.1067324565
4713	0.01189321813	0.1541968144	0.9736497856	0.1067277999
4714	0.01189283263	0.1541929615	0.9736511024	0.1067244649
4715	0.01189165282	0.1541781477	0.973656165	0.106713783
4716	0.01189093641	0.1541688444	0.9736593441	0.1067070761
4717	0.01189049221	0.1541632415	0.9736612587	0.106702884
4718	0.01189009568	0.1541550513	0.9736640572	0.1066990979
4719	0.01188977965	0.1541493552	0.9736660034	0.1066964656
4720	0.01188933496	0.1541403162	0.9736690916	0.1066925468
4721	0.01188865179	0.1541330987	0.9736715574	0.1066866323
4722	0.01188830476	0.1541274839	0.9736734756	0.1066836994
4723	0.01188761781	0.1541175381	0.9736768732	0.1066770501
4724	0.01188646274	0.154105591	0.9736809541	0.106666233
4725	0.01188609159	0.1541004346	0.9736827154	0.1066627569
4726	0.01188576523	0.1540963126	0.9736841232	0.106660346
4727	0.01188539373	0.1540899141	0.9736863086	0.1066569733
4728	0.01188487099	0.1540817345	0.9736891022	0.1066524162
4729	0.01188472456	0.1540780377	0.9736903647	0.1066513416
4730	0.01188455438	0.1540723614	0.9736923032	0.1066500486
4731	0.01188394744	0.1540641349	0.9736951124	0.1066454129
4732	0.01188316712	0.154056536	0.9736977072	0.1066391843
4733	0.01188258384	0.1540508504	0.9736996486	0.1066345402
4734	0.01188201049	0.1540411636	0.9737029561	0.1066298556
4735	0.01188162128	0.1540371404	0.9737043297	0.1066258845
4736	0.01188131214	0.1540310665	0.9737064034	0.1066236079
4737	0.01188067317	0.1540210313	0.9737098294	0.1066187933
4738	0.01188013707	0.1540142387	0.9737121482	0.1066142804
4739	0.01187958649	0.1540079481	0.9737142956	0.106609602
4740	0.01187892494	0.1540001816	0.9737169467	0.1066037904
4741	0.01187856735	0.1539971744	0.9737179731	0.1066006345
4742	0.01187806441	0.153993063	0.9737193765	0.1065962936
4743	0.01187766371	0.153988792	0.9737208342	0.106592745
4744	0.0118772012	0.1539802848	0.9737237378	0.1065888904
4745	0.01187670381	0.1539739351	0.9737259048	0.1065848045
4746	0.01187605397	0.1539673466	0.9737281533	0.1065788763
4747	0.01187542698	0.1539601289	0.9737306164	0.1065730709
4748	0.01187451814	0.1539520611	0.9737333695	0.1065647263
4749	0.01187403975	0.1539445364	0.973735937	0.1065610969
4750	0.01187331037	0.1539248198	0.9737426642	0.1065553923
4751	0.01187264987	0.1539177537	0.9737450749	0.106549354
4752	0.01187188522	0.1539048768	0.9737494677	0.1065435213
4753	0.01187107991	0.1538868545	0.9737556152	0.1065370731
4754	0.01186953685	0.1538704304	0.973761217	0.1065243134
4755	0.01186860405	0.1538589267	0.9737651402	0.1065151601
4756	0.01186750345	0.1538457745	0.9737696252	0.1065053053
4757	0.01186710638	0.1538416868	0.9737710191	0.1065014349
4758	0.0118664177	0.1538301952	0.9737749374	0.1064958207
4759	0.01186623529	0.15382802	0.9737756791	0.106494046
4760	0.01186552179	0.1538193949	0.9737786198	0.1064879833
4761	0.01186513037	0.1538120289	0.9737811311	0.1064848185
4762	0.01186475876	0.1538089144	0.9737821929	0.1064814902
4763	0.0118644135	0.1538055873	0.9737833271	0.1064781682
4764	0.01186350154	0.1537949651	0.9737869482	0.1064701055
4765	0.01186267432	0.1537858059	0.9737900703	0.1064630846
4766	0.01186185528	0.1537766928	0.9737931765	0.1064562455
4767	0.01186121661	0.1537659408	0.9737968411	0.1064506821
4768	0.01186064236	0.1537595458	0.9737990206	0.1064452085
4769	0.01186020372	0.1537544562	0.9738007551	0.1064414785
4770	0.01185964814	0.1537467175	0.9738033924	0.1064366523
4771	0.01185866298	0.1537355216	0.9738072075	0.1064285398
4772	0.01185798812	0.1537238174	0.9738111956	0.1064228801
4773	0.01185740602	0.1537180945	0.9738131455	0.1064174004
4774	0.01185692037	0.1537122093	0.9738151506	0.106412856
4775	0.01185677312	0.1537097897	0.973815975	0.1064116565
4776	0.01185609367	0.1536984076	0.9738198526	0.1064045055
4777	0.01185570381	0.153690797	0.9738224453	0.1064009562
4778	0.01185484301	0.1536785592	0.9738266139	0.1063933204
4779	0.01185440697	0.1536731042	0.973828472	0.1063887578
4780	0.01185408011	0.1536678294	0.9738302686	0.1063863328
4781	0.01185357809	0.1536573239	0.9738338467	0.1063831593
4782	0.01185281381	0.1536488744	0.9738367244	0.106376208
4783	0.01185227652	0.1536442549	0.9738382975	0.1063720492
4784	0.01185177433	0.1536385722	0.9738402328	0.106367374
4785	0.01185098844	0.1536319029	0.9738425038	0.1063600513
4786	0.01185035842	0.1536228999	0.9738455695	0.1063547747
4787	0.01185001379	0.1536180637	0.9738472162	0.1063518721
4788	0.01184984449	0.1536148293	0.9738483174	0.1063501584
4789	0.0118495977	0.1536128273	0.9738489991	0.106347637
4790	0.01184919723	0.1536080953	0.9738506102	0.1063439045
4791	0.01184862286	0.1535978714	0.973854091	0.106339161
4792	0.01184746796	0.1535792185	0.9738604409	0.1063297045
4793	0.01184692932	0.1535730856	0.9738625286	0.106325181
4794	0.0118464072	0.1535648688	0.9738653254	0.1063210451
4795	0.01184587875	0.1535571335	0.9738679582	0.1063165912
4796	0.01184558226	0.1535541254	0.973868982	0.1063138165
4797	0.01184524564	0.1535512753	0.9738699521	0.1063111095
4798	0.01184493561	0.1535487878	0.9738707987	0.1063086167
4799	0.01184468931	0.1535425504	0.9738729214	0.1063065071
4800	0.01184428177	0.1535363358	0.9738750364	0.1063029979
4801	0.01184328041	0.1535238599	0.9738792819	0.1062944936
4802	0.01184283778	0.1535185962	0.973881073	0.1062900368
4803	0.01184270352	0.1535170541	0.9738815977	0.1062886283
4804	0.01184205782	0.153511859	0.9738833654	0.1062822521
4805	0.01184118989	0.1535025911	0.9738865188	0.1062741856
4806	0.01184088299	0.1534977043	0.9738881814	0.1062712216
4807	0.01184014496	0.1534897073	0.9738909021	0.1062646614
4808	0.01183909235	0.1534732772	0.9738964915	0.1062557018
4809	0.01183822811	0.1534653945	0.9738991728	0.1062492109
4810	0.0118376499	0.1534603331	0.9739008944	0.1062443295
4811	0.01183702101	0.153452208	0.9739036581	0.1062395752
4812	0.0118361436	0.1534388675	0.9739081953	0.1062320117
4813	0.01183547117	0.1534312398	0.9739107894	0.1062264713
4814	0.01183511219	0.1534251973	0.9739128442	0.1062230579
4815	0.01183369738	0.1534140333	0.9739166406	0.1062101118
4816	0.01183316844	0.1534104159	0.9739178706	0.1062058879
4817	0.011832413	0.153404074	0.973920027	0.1061993693
4818	0.01183204897	0.1534006396	0.9739211947	0.1061957937
4819	0.011831792	0.1533975637	0.9739222406	0.1061932061
4820	0.01183105765	0.1533907677	0.9739245512	0.1061868161
4821	0.01183049448	0.1533848214	0.9739265728	0.1061815959
4822	0.01182995313	0.1533782377	0.973928811	0.1061768878
4823	0.01182958607	0.1533734267	0.9739304465	0.1061740181
4824	0.01182854677	0.1533597517	0.9739350951	0.1061650065
4825	0.01182781382	0.1533519268	0.9739377549	0.1061590007
4826	0.01182740737	0.1533470485	0.973939413	0.1061555427
4827	0.01182700678	0.1533421289	0.9739410851	0.1061517569
4828	0.01182677695	0.1533376198	0.9739426176	0.1061497516
4829	0.01182650361	0.1533312161	0.973944794	0.1061474462
4830	0.01182622957	0.1533275131	0.9739460525	0.1061450085
4831	0.01182544962	0.1533190449	0.9739489303	0.1061381768
4832	0.01182490494	0.1533115015	0.9739514937	0.10613307
4833	0.01182431332	0.1533052113	0.9739536311	0.1061272559
4834	0.01182346046	0.1532912503	0.9739583748	0.1061200394
4835	0.01182293639	0.1532852058	0.9739604285	0.1061155345
4836	0.01182246438	0.1532793107	0.9739624313	0.1061114271
4837	0.01182207341	0.1532729805	0.9739645819	0.106107522
4838	0.01182139633	0.153263717	0.9739677289	0.1061022313
4839	0.01182038363	0.1532516561	0.9739718259	0.1060920923
4840	0.01181943033	0.1531754081	0.9739977193	0.1060839027
4841	0.01181910095	0.1531714103	0.9739990765	0.1060813951
4842	0.01181849833	0.1531638656	0.9740016379	0.1060757653
4843	0.01181773715	0.1531530989	0.9740052929	0.106068618
4844	0.01181682892	0.1531385934	0.9740102167	0.1060603642
4845	0.01181639581	0.1531329615	0.9740121283	0.1060572654
4846	0.01181566219	0.1531188614	0.9740169139	0.1060516912
4847	0.01181503896	0.1531119003	0.9740192763	0.1060463757
4848	0.01181471583	0.1531085934	0.9740203986	0.1060438395
4849	0.0118146221	0.1531076062	0.9740207336	0.1060429659
4850	0.01181399342	0.1531005555	0.9740231263	0.1060379401
4851	0.01181348018	0.1530951851	0.9740249486	0.1060326204
4852	0.01181275627	0.1530861586	0.9740280115	0.1060263145
4853	0.01181193	0.1530735325	0.9740322956	0.106019378
4854	0.01181136817	0.1530655127	0.9740350165	0.1060149682
4855	0.01181072873	0.153055875	0.9740382861	0.1060094852
4856	0.01181013935	0.1530483844	0.9740408272	0.1060042582
4857	0.01180951528	0.1530400082	0.9740436685	0.1059981912
4858	0.01180853747	0.1530279083	0.9740477728	0.1059901336
4859	0.01180750985	0.153010231	0.9740537683	0.1059813173
4860	0.01180693809	0.153005193	0.9740554769	0.1059759911
4861	0.01180668778	0.1530025154	0.9740563849	0.1059734676
4862	0.01180629618	0.1529968039	0.9740583218	0.1059698515
4863	0.01180546659	0.1529882802	0.9740612122	0.1059630381
4864	0.0118049456	0.1529835041	0.9740628318	0.1059587255
4865	0.01180429215	0.1529776314	0.9740648231	0.1059530283
4866	0.01180396792	0.1529738139	0.9740661174	0.1059499989
4867	0.01180366634	0.1529599245	0.9740708266	0.1059480165
4868	0.01180299673	0.1529524936	0.9740733459	0.1059424694
4869	0.01180256854	0.1529483907	0.9740747368	0.1059381087
4870	0.01180193325	0.1529393758	0.9740777928	0.1059326934
4871	0.0118013668	0.1529332836	0.974079858	0.1059276326
4872	0.01180112828	0.152930302	0.9740808686	0.1059258341
4873	0.01180078185	0.1529272023	0.9740819193	0.1059228377
4874	0.01180030318	0.1529190826	0.9740846715	0.1059189796
4875	0.01179993228	0.1529117111	0.9740871699	0.1059158657
4876	0.01179898145	0.1529001982	0.9740910718	0.1059071272
4877	0.01179863653	0.1528948863	0.974092872	0.1059038795
4878	0.01179830739	0.1528924322	0.9740937036	0.105900808
4879	0.0117978988	0.1528847246	0.9740963155	0.1058974797
4880	0.01179714662	0.1528755261	0.9740994325	0.1058912973
4881	0.01179699765	0.1528719276	0.9741006518	0.1058898154
4882	0.01179648696	0.1528639152	0.9741033666	0.1058853729
4883	0.0117957252	0.1528545081	0.9741065538	0.1058788713
4884	0.01179475199	0.1528416489	0.9741109104	0.1058706222
4885	0.01179419096	0.1528342355	0.9741134217	0.1058661751
4886	0.01179361879	0.1528283407	0.9741154186	0.1058611143
4887	0.01179353415	0.1528273681	0.974115748	0.1058604253
4888	0.01179326263	0.152825009	0.9741165472	0.1058577622
4889	0.01179295895	0.1528195932	0.9741183816	0.105855377
4890	0.01179259583	0.1528137642	0.974120356	0.1058526924
4891	0.01179219867	0.1528112636	0.974121203	0.1058486755
4892	0.01179189177	0.1528038122	0.9741237267	0.1058458151
4893	0.01179142051	0.152798205	0.9741256258	0.1058415564
4894	0.01179098734	0.1527925436	0.9741275431	0.1058372803
4895	0.01178999481	0.1527835847	0.974130577	0.1058290546
4896	0.01178953537	0.1527762475	0.9741330617	0.1058249491
4897	0.01178862041	0.1527640477	0.9741371926	0.105817019
4898	0.01178798139	0.152755694	0.9741400211	0.1058113338
4899	0.0117875103	0.1527501329	0.9741419039	0.1058068939
4900	0.0117870643	0.1527442489	0.974143896	0.1058031923
4901	0.01178637737	0.1527375486	0.9741461644	0.1057969797
4902	0.01178584841	0.1527259784	0.9741500812	0.1057926973
4903	0.01178559312	0.1527230974	0.9741510565	0.105790696
4904	0.01178473608	0.1527130926	0.9741544431	0.1057832119
4905	0.01178389355	0.1527021547	0.9741581453	0.1057754878
4906	0.01178305312	0.1526943571	0.9741607844	0.1057683432
4907	0.01178203052	0.1526826877	0.9741647337	0.1057597545
4908	0.01178156423	0.1526767197	0.9741667533	0.1057553672
4909	0.01178114224	0.1526716545	0.9741684674	0.105752309
4910	0.01178036058	0.152662702	0.9741714967	0.1057450947
4911	0.01178005313	0.1526559165	0.9741737927	0.1057424601
4912	0.01177890137	0.1526458952	0.9741771834	0.1057324628
4913	0.0117783609	0.1526387261	0.9741796089	0.1057277214
4914	0.01177773596	0.1526273013	0.974183474	0.1057228757
4915	0.01177725469	0.1526189289	0.9741863062	0.1057193806
4916	0.01177714476	0.1526177498	0.9741867051	0.1057182927
4917	0.01177701535	0.1526161003	0.9741872631	0.1057171396
4918	0.01177674706	0.1526131572	0.9741882586	0.1057148389
4919	0.01177671803	0.1526122268	0.9741885734	0.1057145839
4920	0.01177646231	0.1526088509	0.9741897153	0.1057118765
4921	0.01177593494	0.1526010159	0.9741923654	0.1057075568
4922	0.01177517728	0.1525945398	0.9741945559	0.1056998931
4923	0.01177467269	0.152587865	0.9741968134	0.1056952298
4924	0.0117743097	0.1525811388	0.9741990882	0.1056925544
4925	0.01177376761	0.1525719568	0.9742021934	0.1056874657
4926	0.01177310516	0.1525636419	0.9742050052	0.105681836
4927	0.01177227467	0.1525486216	0.9742100841	0.1056763803
4928	0.0117716568	0.152538981	0.9742133437	0.1056718793
4929	0.01177103412	0.1525275671	0.9742172026	0.1056662143
4930	0.01177059509	0.1525222288	0.9742190073	0.1056627413
4931	0.01177038866	0.1525193777	0.9742199711	0.1056609338
4932	0.01176986566	0.1525114968	0.9742226352	0.1056560973
4933	0.01176934184	0.1525034656	0.97422535	0.1056516406
4934	0.01176888047	0.1524986262	0.9742269858	0.1056472657
4935	0.01176843062	0.1524913711	0.974229438	0.1056433485
4936	0.01176808805	0.1524870755	0.9742308899	0.1056402053
4937	0.01176769283	0.1524795385	0.9742334372	0.1056369346
4938	0.01176689817	0.1524698473	0.9742367124	0.1056300249
4939	0.0117663897	0.1524618647	0.9742394101	0.1056253566
4940	0.0117658722	0.1524549332	0.9742417523	0.1056210874
4941	0.01176541246	0.1524487309	0.9742438481	0.105617352
4942	0.01176499379	0.152443251	0.9742456997	0.1056135837
4943	0.01176489844	0.1524421722	0.9742460643	0.1056128751
4944	0.01176455998	0.1524345448	0.9742486414	0.1056107164
4945	0.01176401375	0.1524292124	0.974250443	0.1056059929
4946	0.01176344943	0.1524223498	0.9742527615	0.1056009503
4947	0.0117630752	0.1524160098	0.9742549034	0.1055978281
4948	0.01176243743	0.152407837	0.9742576643	0.1055930909
4949	0.01176146805	0.1523959224	0.974261689	0.1055844486
4950	0.01176048309	0.152381798	0.9742664597	0.1055767665
4951	0.01176044746	0.1523813338	0.9742666165	0.1055764867
4952	0.01175957563	0.1523689809	0.9742707886	0.1055688373
4953	0.01175925645	0.1523658041	0.9742718614	0.1055662102
4954	0.01175869836	0.1523555695	0.9742753177	0.1055611849
4955	0.01175769164	0.1523407789	0.9742803121	0.1055524155
4956	0.01175728524	0.1523355787	0.974282068	0.1055487594
4957	0.01175691343	0.1523316536	0.9742833932	0.1055454074
4958	0.01175622956	0.1523200973	0.974287295	0.1055398233
4959	0.0117556509	0.1523148504	0.9742890664	0.1055339337
4960	0.01175518998	0.1523087411	0.9742911289	0.1055295037
4961	0.01175482988	0.1523029481	0.9742930845	0.1055261204
4962	0.01175441666	0.1522974074	0.9742949548	0.1055227146
4963	0.01175388189	0.1522908045	0.9742971837	0.1055181293
4964	0.01175296689	0.1522783666	0.9743013819	0.1055101923
4965	0.01175237826	0.1522717208	0.974303625	0.1055051222
4966	0.01175155123	0.1522570366	0.9743085808	0.1054981735
4967	0.01175134287	0.152254515	0.9743094317	0.1054964137
4968	0.0117509987	0.1522506398	0.9743107395	0.1054932415
